Ship To,Customer Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508412966,10/25/2021,10/18/2023,171000,0,171000 units - 2023/10/18,2023/10/18,0.0099,1692.9,0.0,8,C,3000,04,216000,0,0,0,CN,6981.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413069,10/25/2021,11/08/2023,213000,0,213000 units - 2023/11/08,2023/11/08,0.0099,2108.7,0.0,8,C,3000,04,216000,0,0,0,CN,8695.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413091,10/25/2021,10/11/2023,216000,0,216000 units - 2023/10/11,2023/10/11,0.0099,2138.4,0.0,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413112,10/25/2021,11/01/2023,216000,0,216000 units - 2023/11/01,2023/11/01,0.0099,2138.4,0.0,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413134,10/25/2021,10/11/2023,216000,0,216000 units - 2023/10/11,2023/10/11,0.0099,2138.4,0.0,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413163,10/25/2021,10/18/2023,213000,0,213000 units - 2023/10/18,2023/10/18,0.0099,2108.7,0.0,8,C,3000,04,216000,0,0,0,CN,8695.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4508413203,10/25/2021,10/11/2023,216000,0,216000 units - 2023/10/11,2023/10/11,0.0099,2138.4,0.0,8,C,3000,04,216000,0,0,0,CN,8818.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,P1101776,DIO,5125676,4508522277,11/21/2021,12/16/2023,69000,0,69000 units - 2023/12/18,2023/12/16,0.02,1380.0,0.0,8,C,3000,16,0,0,120000,342000,CN,1495.0,549000,258000,0,0,12000,0,0,0,ANALOG
JS080200,JABIL VIETNAM CO. LTD.,SNDHUA40541-NR,DIO,7159650,1851945222,11/26/2021,03/29/2024,3000,0,3000 units - 2024/03/29,2024/03/29,0.071,213.0,0.0,8,C,3000,04,9000,0,0,219000,CN,136.0,1353000,1131000,0,0,525000,423000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SND1DDE002302-NR,DIO,4456992,4508609362,12/07/2021,12/29/2023,129000,0,"129000 units - 2023/12/29;
Bond Exists, 0 Req Qty
",2023/12/29,0.0139,1793.1,0.0,12,C,3000,04,117000,0,123000,369000,CN,5681.0,825000,411000,0,0,231000,108000,558000,174000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SND1DDE002302-NR,DIO,4456992,4508609364,12/07/2021,03/29/2024,114000,0,"114000 units - 2024/03/29;
Bond Exists, 0 Req Qty
",2024/03/29,0.0139,1584.6,0.0,12,C,3000,04,117000,0,123000,369000,CN,5020.0,825000,411000,0,0,231000,108000,558000,174000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GCRZ5231B-LF,DIO,5522370,4508749040,01/04/2022,11/21/2023,18000,0,"18000 units - 2023/11/21;
Bond Exists, 0 Req Qty
",2023/11/21,0.0101,181.8,0.0,8,C,3000,4X,18000,0,0,597000,CN,708.0,408000,3000,0,0,252000,213000,249000,45000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,ZB-LN-000890-01,DIO,3066987,4508824708,01/23/2022,10/07/2023,3000,0,3000 units - 2023/10/09,2023/10/07,0.0578,173.4,0.0,8,C,3000,6I,0,6000,0,57000,CN,160.0,6000,3000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,4508883276,02/08/2022,03/22/2024,15000,0,15000 units - 2024/03/22,2024/03/22,0.0372,558.0,0.0,8,C,5000,4V,0,20000,0,300000,TW,2211.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA763-00012-LC,DIO,7091728,4508909378,02/13/2022,12/02/2023,3000,0,3000 units - 2023/12/04,2023/12/02,0.0333,99.9,0.0,8,L,3000,29,3000,3000,0,0,CN,340.0,30000,30000,0,0,3000,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA763-00012-LC,DIO,7091728,4508909379,02/13/2022,10/28/2023,3000,0,3000 units - 2023/10/30,2023/10/28,0.0333,99.9,0.0,8,L,3000,29,3000,3000,0,0,CN,340.0,30000,30000,0,0,3000,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA763-00012-LC,DIO,7091728,4508909382,02/13/2022,12/09/2023,3000,0,3000 units - 2023/12/11,2023/12/09,0.0333,99.9,0.0,8,L,3000,29,3000,3000,0,0,CN,340.0,30000,30000,0,0,3000,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,4508929294,02/17/2022,01/05/2024,15000,0,15000 units - 2024/01/05,2024/01/05,0.0372,558.0,0.0,8,C,5000,4V,0,20000,0,300000,TW,2211.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SNDHUA19375-NR,DIO,2443414,4508929295,02/17/2022,12/01/2023,15000,0,15000 units - 2023/12/01,2023/12/01,0.0372,558.0,0.0,8,C,5000,4V,0,20000,0,300000,TW,2211.0,1457982,870000,0,0,755000,700000,440000,375000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SNDHUA40541-NR,DIO,7159650,4508935241,02/18/2022,02/02/2024,3000,0,3000 units - 2024/02/02,2024/02/02,0.071,213.0,0.0,8,C,3000,04,0,0,0,219000,CN,136.0,1353000,1131000,0,0,525000,423000,9000,9000,Small Signal Discretes
JS010800,JABIL VIETNAM CO. LTD,P1098044,NXP,2141971,4509055481,03/16/2022,01/03/2024,9828,0,9828 units - 2024/01/03,2024/01/03,10.2961,101190.07,0.0,23,L,84,1H,0,0,1176,0,KR,47502.0,41664,9828,0,0,0,0,0,0,Future Intelligent Solutions
JS004000,JABIL VIETNAM CO. LTD,CA774-00033-LC,DIO,5521612,4509108755,03/28/2022,11/20/2023,5000,0,5000 units - 2023/11/20,2023/11/20,0.048,240.0,0.0,8,C,5000,4X,0,0,0,25000,TW,630.0,25000,20000,0,0,0,0,5000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,CA774-00033-LC,DIO,5521612,4509108764,03/28/2022,10/23/2023,5000,0,5000 units - 2023/10/23,2023/10/23,0.048,240.0,0.0,8,C,5000,4X,0,0,0,25000,TW,630.0,25000,20000,0,0,0,0,5000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,CA774-00060-LC,DIO,9938655,4509111284,03/28/2022,10/02/2023,5000,0,5000 units - 2023/10/02,2023/10/02,0.0447,223.5,0.0,8,C,5000,4X,5000,0,0,25000,TW,0.0,35000,10000,0,0,0,0,35000,35000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3016770,DIO,4117611,4509171621,04/11/2022,05/04/2024,42000,0,42000 units - 2024/05/06,2024/05/04,0.01764,740.88,0.0,8,L,3000,4X,0,0,0,0,CN,1176.0,213000,189000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3016770,DIO,4117611,4509171623,04/11/2022,04/20/2024,36000,0,36000 units - 2024/04/22,2024/04/20,0.01764,635.04,0.0,8,L,3000,4X,0,0,0,0,CN,1008.0,213000,189000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509176757,04/12/2022,11/15/2023,30000,0,30000 units - 2023/11/15,2023/11/15,0.066,1980.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,1814.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509176758,04/12/2022,12/06/2023,24000,0,24000 units - 2023/12/06,2023/12/06,0.066,1584.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,1451.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4509176786,04/12/2022,10/18/2023,351000,0,351000 units - 2023/10/18,2023/10/18,0.0099,3474.9,0.0,8,C,3000,04,216000,0,0,0,CN,14329.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,188734668,DIO,7100175,4509180550,04/12/2022,10/11/2023,42000,0,42000 units - 2023/10/11,2023/10/11,0.0076,319.2,0.0,8,C,3000,04,0,78000,42000,237000,CN,1630.0,3225000,2412000,0,0,534000,357000,84000,27000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,12-04134,DIO,5116093,1852024207,04/13/2022,10/28/2023,9000,0,9000 units - 2023/10/30,2023/10/28,0.038,342.0,0.0,8,C,3000,4V,0,0,0,0,TW,510.0,195000,177000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,12-04134,DIO,5116093,1852024215,04/13/2022,10/28/2023,9000,0,9000 units - 2023/10/30,2023/10/28,0.038,342.0,0.0,8,C,3000,4V,0,0,0,0,TW,510.0,195000,177000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,12-04144,DIO,1034078,1852024497,04/14/2022,11/23/2023,69000,0,69000 units - 2023/11/23,2023/11/23,0.07,4830.0,0.0,8,L,3000,07,0,0,69000,0,TW,16560.0,69000,69000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,72034-1,DIO,6880710,1852026013,04/17/2022,09/27/2024,27000,0,27000 units - 2024/09/27,2024/09/27,0.0165,445.5,0.0,12,C,3000,4V,162000,288000,0,483000,CN,1105.0,918000,651000,0,0,315000,114000,513000,417000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,72034-1,DIO,6880710,1852026015,04/17/2022,08/23/2024,63000,0,63000 units - 2024/08/23,2024/08/23,0.0165,1039.5,0.0,12,C,3000,4V,162000,288000,0,483000,CN,2578.0,918000,651000,0,0,315000,114000,513000,417000,Discretes
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509200129,04/18/2022,11/01/2023,60000,0,60000 units - 2023/11/01,2023/11/01,0.066,3960.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,3629.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509200130,04/18/2022,12/20/2023,48000,0,48000 units - 2023/12/20,2023/12/20,0.066,3168.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,2903.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509200131,04/18/2022,11/08/2023,57000,0,57000 units - 2023/11/08,2023/11/08,0.066,3762.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,3447.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509200132,04/18/2022,10/11/2023,51000,0,51000 units - 2023/10/11,2023/10/11,0.066,3366.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,3084.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509227782,04/25/2022,10/27/2023,5000,0,5000 units - 2023/10/27,2023/10/27,0.0192,96.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509227783,04/25/2022,10/27/2023,5000,0,5000 units - 2023/10/27,2023/10/27,0.0192,96.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3600169,DIO,6913875,1852030746,04/27/2022,12/16/2023,54000,0,54000 units - 2023/12/18,2023/12/16,0.0154,831.6,0.0,8,C,3000,4V,168000,0,96000,498000,CN,1752.0,573000,498000,0,0,411000,126000,75000,75000,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3600182,DIO,4776779,4509254891,05/02/2022,12/09/2023,21000,0,21000 units - 2023/12/11,2023/12/09,0.0077,161.7,0.0,8,C,3000,04,0,0,42000,0,CN,980.0,3297000,2451000,0,0,2721000,2190000,192000,33000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4509280032,05/09/2022,02/10/2024,45000,0,45000 units - 2024/02/12,2024/02/10,0.0254,1143.0,0.0,8,C,3000,04,0,0,63000,0,CN;MY,2550.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509281453,05/09/2022,10/27/2023,30000,0,30000 units - 2023/10/27,2023/10/27,0.0192,576.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,3900.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509281606,05/09/2022,11/03/2023,5000,0,5000 units - 2023/11/03,2023/11/03,0.0192,96.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509284544,05/09/2022,11/22/2023,60000,0,60000 units - 2023/11/22,2023/11/22,0.066,3960.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,3629.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE9938051041,DIO,8162339,4509299635,05/13/2022,12/15/2023,9000,0,9000 units - 2023/12/15,2023/12/15,0.076,684.0,0.0,8,L,3000,27,69000,69000,120000,27000,CN,780.0,66000,66000,0,0,0,0,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509309040,05/16/2022,11/08/2023,66000,0,66000 units - 2023/11/08,2023/11/08,0.066,4356.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,3992.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,GE994000000832,DIO,8039670,4509310088,05/16/2022,10/27/2023,9000,0,9000 units - 2023/10/27,2023/10/27,0.045,405.0,0.0,12,C,3000,4X,0,27000,0,48000,TW,2040.0,207000,24000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509339461,05/23/2022,11/15/2023,81000,0,81000 units - 2023/11/15,2023/11/15,0.066,5346.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,4899.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,192099765,DIO,5158902,4509392975,06/06/2022,10/18/2023,75000,0,75000 units - 2023/10/18,2023/10/18,0.066,4950.0,0.0,8,C,3000,5D,27000,0,102000,39000,CN,4536.0,822000,654000,0,0,21000,9000,0,0,ANALOG
JS004000,JABIL VIETNAM CO. LTD,DQ02000008,DIO,6685200,4509394804,06/06/2022,11/01/2023,30000,0,30000 units - 2023/11/01,2023/11/01,0.0361,1083.0,0.0,8,C,3000,04,0,90000,0,69000,CN,980.0,186000,75000,0,0,15000,12000,12000,9000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,72308-1,DIO,8773301,1852048813,06/09/2022,10/25/2023,126000,0,126000 units - 2023/10/25,2023/10/25,0.042,5292.0,0.0,8,C,3000,4V,0,0,0,741000,CN,30386.0,453000,180000,0,0,45000,27000,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4509419189,06/13/2022,11/15/2023,360000,0,360000 units - 2023/11/15,2023/11/15,0.0099,3564.0,0.0,8,C,3000,04,216000,0,0,0,CN,14696.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ02000008,DIO,6685200,4509422319,06/13/2022,11/08/2023,33000,0,33000 units - 2023/11/08,2023/11/08,0.0361,1191.3,0.0,8,C,3000,04,0,90000,0,69000,CN,1078.0,186000,75000,0,0,15000,12000,12000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SNDHUA46098-NR,DIO,7758154,4509422505,06/13/2022,11/06/2023,12000,0,12000 units - 2023/11/06,2023/11/06,0.0149,178.8,0.0,8,C,3000,4V,24000,66000,15000,0,CN,635.0,2082000,1569000,0,0,702000,453000,960000,918000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500099,DIO,9055465,1852052101,06/17/2022,12/01/2023,8000,0,8000 units - 2023/12/01,2023/12/01,0.1955,1564.0,0.0,8,C,2000,4Y,4000,8000,22000,0,CN,1520.0,86000,74000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500099,DIO,9055465,1852052081,06/17/2022,11/24/2023,6000,0,6000 units - 2023/11/24,2023/11/24,0.1955,1173.0,0.0,8,C,2000,4Y,4000,8000,22000,0,CN,1140.0,86000,74000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500099,DIO,9055465,1852052218,06/17/2022,10/27/2023,8000,0,8000 units - 2023/10/27,2023/10/27,0.1955,1564.0,0.0,8,C,2000,4Y,4000,8000,22000,0,CN,1520.0,86000,74000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,DQ11000004,DIO,3275963,4509446558,06/20/2022,11/08/2023,420000,0,420000 units - 2023/11/08,2023/11/08,0.0099,4158.0,0.0,8,C,3000,04,216000,0,0,0,CN,17146.0,6192000,4266000,0,0,33000,33000,42000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-5248B-LF,DIO,6668917,4509447464,06/20/2022,01/12/2024,18000,0,18000 units - 2024/01/12,2024/01/12,0.0082,147.6,0.0,8,C,3000,4X,0,75000,96000,375000,CN,672.0,3483000,2151000,0,0,450000,360000,225000,93000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3016563,DIO,4003919,1852055229,06/26/2022,12/16/2023,12000,0,12000 units - 2023/12/18,2023/12/16,0.015,180.0,0.0,8,C,3000,4X,0,0,0,153000,CN,0.0,360000,360000,0,0,0,0,0,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,CA774-00060-LC,DIO,9938655,4509476124,06/27/2022,10/02/2023,5000,0,5000 units - 2023/10/02,2023/10/02,0.0447,223.5,0.0,8,C,5000,4X,5000,0,0,25000,TW,0.0,35000,10000,0,0,0,0,35000,35000,Small Signal Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500056,DIO,1005134,1852055601,06/27/2022,11/25/2023,12000,0,12000 units - 2023/11/27,2023/11/25,0.0214,256.8,0.0,8,C,3000,4Y,0,15000,0,0,CN,309.0,4086000,3525000,0,0,435000,435000,318000,138000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055636,06/27/2022,11/04/2023,51000,0,51000 units - 2023/11/06,2023/11/04,0.0185,943.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1975.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055639,06/27/2022,12/23/2023,39000,0,39000 units - 2023/12/25,2023/12/23,0.0185,721.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1510.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055642,06/27/2022,12/16/2023,45000,0,45000 units - 2023/12/18,2023/12/16,0.0185,832.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1742.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055644,06/27/2022,12/09/2023,42000,0,42000 units - 2023/12/11,2023/12/09,0.0185,777.0,0.0,8,C,3000,4Y,0,57000,0,0,CN,1626.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055645,06/27/2022,06/22/2024,39000,0,39000 units - 2024/06/24,2024/06/22,0.0185,721.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1510.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055647,06/27/2022,12/02/2023,33000,0,33000 units - 2023/12/04,2023/12/02,0.0185,610.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1278.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852055648,06/27/2022,04/20/2024,18000,0,18000 units - 2024/04/22,2024/04/20,0.0185,333.0,0.0,8,C,3000,4Y,0,57000,0,0,CN,697.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055682,06/27/2022,12/08/2023,18000,12000,"12000 - Alloc;
12000 units - 2023/12/08;
6000 units - 2023/12/08",2023/12/08,0.0428,770.4,513.6,16,L,3000,4Y,0,0,0,15000,CN,1680.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500039,DIO,2036414,1852055719,06/27/2022,12/22/2023,15000,0,15000 units - 2023/12/22,2023/12/22,0.0428,642.0,0.0,16,L,3000,4Y,0,0,0,15000,CN,1400.0,219000,30000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852056227,06/28/2022,12/30/2023,20000,0,20000 units - 2024/01/01,2023/12/30,0.028,560.0,0.0,8,C,10000,4Y,0,50000,0,710000,CN,236.0,590000,350000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852057636,07/03/2022,12/02/2023,20000,0,20000 units - 2023/12/04,2023/12/02,0.028,560.0,0.0,8,C,10000,4Y,0,50000,0,710000,CN,236.0,590000,350000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852057637,07/03/2022,12/09/2023,30000,0,30000 units - 2023/12/11,2023/12/09,0.028,840.0,0.0,8,C,10000,4Y,0,50000,0,710000,CN,354.0,590000,350000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852057640,07/03/2022,12/12/2023,30000,0,30000 units - 2023/12/12,2023/12/12,0.028,840.0,0.0,8,C,10000,4Y,0,50000,0,710000,CN,354.0,590000,350000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500126,DIO,5027498,1852057641,07/03/2022,12/09/2023,10000,0,10000 units - 2023/12/11,2023/12/09,0.028,280.0,0.0,8,C,10000,4Y,0,50000,0,710000,CN,118.0,590000,350000,0,0,0,0,0,0,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852059201,07/08/2022,03/16/2024,33000,0,33000 units - 2024/03/18,2024/03/16,0.0185,610.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1278.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852059202,07/08/2022,05/25/2024,33000,0,33000 units - 2024/05/27,2024/05/25,0.0185,610.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1278.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS080200,JABIL VIETNAM CO. LTD.,SW3500053,DIO,1018280,1852059203,07/08/2022,06/22/2024,27000,0,27000 units - 2024/06/24,2024/06/22,0.0185,499.5,0.0,8,C,3000,4Y,0,57000,0,0,CN,1045.0,9321000,7152000,0,0,1413000,825000,60000,57000,Discretes
JS004000,JABIL VIETNAM CO. LTD,CA774-00033-LC,DIO,5521612,4509537418,07/10/2022,12/04/2023,5000,0,5000 units - 2023/12/04,2023/12/04,0.048,240.0,0.0,8,C,5000,4X,0,0,0,25000,TW,630.0,25000,20000,0,0,0,0,5000,0,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SEECS-DI-5248B-LF,DIO,6668917,4509540959,07/11/2022,01/26/2024,18000,0,18000 units - 2024/01/26,2024/01/26,0.0082,147.6,0.0,8,C,3000,4X,0,75000,96000,375000,CN,672.0,3483000,2151000,0,0,450000,360000,225000,93000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3600191,DIO,5116093,4509544677,07/12/2022,03/16/2024,15000,0,15000 units - 2024/03/18,2024/03/16,0.038,570.0,0.0,8,C,3000,4V,0,0,0,0,TW,850.0,195000,177000,0,0,0,0,0,0,Discretes
JS004000,JABIL VIETNAM CO. LTD,SW3500031,DIO,8027555,4509567608,07/18/2022,11/04/2023,60000,0,60000 units - 2023/11/06,2023/11/04,0.0254,1524.0,0.0,8,C,3000,04,0,0,63000,0,CN;MY,3400.0,5346000,4851000,0,0,987000,924000,9000,9000,Small Signal Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509569780,07/18/2022,10/27/2023,90000,0,90000 units - 2023/10/27,2023/10/27,0.0192,1728.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,11700.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509569781,07/18/2022,11/24/2023,85000,0,85000 units - 2023/11/24,2023/11/24,0.0192,1632.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,11050.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509569782,07/18/2022,12/22/2023,85000,0,85000 units - 2023/12/22,2023/12/22,0.0192,1632.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,11050.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
JS004000,JABIL VIETNAM CO. LTD,GE994000000109,DIO,2951598,4509569783,07/18/2022,01/26/2024,5000,0,5000 units - 2024/01/26,2024/01/26,0.0192,96.0,0.0,8,C,5000,4V,125000,110000,110000,1630000,TW,650.0,7135000,6350000,0,0,735000,375000,380000,255000,Discretes
