Ship To,Bill Name,Customer Part.,Mfr,Item No,Order Number,Date Ordered,Date Required,Qty Required,Qty Allocated,Current Customer Commit,Current Commit Date,Resale Price,Value USD,Value Alloc USD,LeadTime,Product Type,MPQ,Class,Usage Last Month,Usage 2 Mths ago,Usage 3 Mths ago,Total PBO Qty,Country Of Origin,Weight(grams),Stock Asia,Stock Asia Available,Stock Canada,Stock Canada Available,Stock Europe,Stock Europe Available,Stock US,Stock US Available,Business Unit,Days Late,Order Month
JS004000,JABIL VIETNAM CO. LTD  ,192044096,DIO,8165898,4510715652,5/23/2023,12/5/2023,42000,0,33000,12/5/2023,0.049,2058,0,20,C,3000,9,0,0,0,219000,CN,12880,45000,45000,0,0,0,0,0,0,ANALOG,0,5
JS004000,JABIL VIETNAM CO. LTD  ,192044096,DIO,8165898,4510715654,5/23/2023,1/30/2024,27000,0,12000,4/8/2024,0.049,1323,0,20,C,3000,9,0,0,0,219000,CN,8280,45000,45000,0,0,0,0,0,0,ANALOG,-69,5
JS004000,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,4510720208,5/24/2023,4/19/2024,6000,0,6000,4/19/2024,0.135,810,0,52,N,3000,4G,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,Memory,0,5
JS010802,JABIL VIETNAM CO. LTD  ,P1076911,NXP,1134662,4510732065,5/28/2023,5/17/2024,1300,0,1300,6/10/2024,2.581,3355.3,0,26,L,1300,5D,0,0,0,23400,0,1480,0,0,0,0,0,0,0,0,ANALOG,-24,5
JS004000,JABIL VIETNAM CO. LTD  ,SNDHUA35643-NR,FOX,6145318,4510734866,5/29/2023,10/27/2023,3000,0,3000,11/10/2023,0.976,2928,0, ,N,3000,68,0,0,0,3000,0,180,0,0,0,0,0,0,0,0,EMech & PTE,-14,5
JS010800,JABIL VIETNAM CO. LTD  ,192105290,NXP,6159473,4510736996,5/29/2023,3/16/2024,12000,0,12000,3/18/2024,0.33,3960,0,18,N,2000,5D,102000,20000,10000,24000,0,1440,0,0,0,0,0,0,0,0,ANALOG,-2,5
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-IF-555QD-LF,STM,2061417,4510749142,6/1/2023,3/15/2024,15000,0,12500,3/15/2024,0.29,4350,0,20,L,2500,25,0,0,0,80000,MA,4320,62500,47500,0,0,0,0,2500,2500,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-IF-555QD-LF,STM,2061417,4510749146,6/1/2023,4/12/2024,17500,0,17500,4/12/2024,0.29,5075,0,20,L,2500,25,0,0,0,80000,MA,5040,62500,47500,0,0,0,0,2500,2500,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-IF-555QD-LF,STM,2061417,4510749149,6/1/2023,5/10/2024,5000,0,5000,5/10/2024,0.29,1450,0,20,L,2500,25,0,0,0,80000,MA,1440,62500,47500,0,0,0,0,2500,2500,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,ZB-50-15100-313,ESW,2025151,4510750543,6/1/2023,10/21/2023,17000,0,17000,11/1/2023,0.098,1666,0,17,L,1000,22,0,31000,0,45000,0,8364,10000,0,0,0,0,0,0,0,EMech & PTE,-11,6
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510778050,6/5/2023,11/25/2023,27000,0,3000,12/25/2023,0.07,1890,0,8,C,3000,9,0,0,333000,240000,CN,2700,21000,15000,0,0,3000,0,0,0,ANALOG,-30,6
JS004000,JABIL VIETNAM CO. LTD  ,SE27-00005-002,DIO,9016772,4510749370,6/7/2023,9/5/2023,9000,9000,9000,9/5/2023,0.0219,197.1,197.1,8,C,3000,4Y,66000,894000,579000,1482000,CN,372,1926000,1764000,0,0,141000,0,0,0,Discretes,0,6
JS004000,JABIL VIETNAM CO. LTD  ,CA760-00310-LC,PER,5175719,4510785001,6/7/2023,9/22/2023,3000,3000,3000,9/22/2023,1.173,3519,3519, ,L,3000,68,0,0,0,0,TW,60,3000,0,0,0,0,0,0,0,EMech & PTE,0,6
JS004014,JABIL VIETNAM CO. LTD  ,SW3017782,NXP,7165498,4510726883,6/8/2023,9/1/2023,10000,0,5000,1/16/2024,2.941,29410,0,16,L,500,1T,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,MICROCONTROLLERS,-137,6
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510790714,6/9/2023,9/19/2023,30000,30000,30000,9/19/2023,0.0421,1263,1263,12,L,5000,16,0,45000,0,280000,CN,1128,30000,0,0,0,0,0,0,0,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510790726,6/9/2023,10/31/2023,20000,0,20000,10/31/2023,0.0421,842,0,12,L,5000,16,0,45000,0,280000,CN,752,30000,0,0,0,0,0,0,0,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510790728,6/9/2023,11/7/2023,45000,0,45000,11/7/2023,0.0421,1894.5,0,12,L,5000,16,0,45000,0,280000,CN,1692,30000,0,0,0,0,0,0,0,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510790730,6/9/2023,11/28/2023,60000,0,60000,11/28/2023,0.0421,2526,0,12,L,5000,16,0,45000,0,280000,CN,2256,30000,0,0,0,0,0,0,0,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,SW3600131,DIO,9100786,4510797420,6/11/2023,11/18/2023,30000,0,30000,11/20/2023,0.0176,528,0,8,L,10000,4,0,0,0,30000,0,600,0,0,0,0,0,0,0,0,Small Signal Discretes,-2,6
JS004000,JABIL VIETNAM CO. LTD  ,GE9938051041,DIO,8162339,4510799449,6/12/2023,12/22/2023,33000,0,15000,12/22/2023,0.076,2508,0,8,L,3000,27,69000,69000,120000,27000,CN,2860,66000,66000,0,0,0,0,0,0,ANALOG,0,6
JS004000,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,4510802217,6/12/2023,5/10/2024,6000,0,3000,7/19/2024,0.135,810,0,52,N,3000,4G,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,Memory,-70,6
JS010800,JABIL VIETNAM CO. LTD  ,192105290,NXP,6159473,4510803620,6/12/2023,3/30/2024,12000,0,12000,4/1/2024,0.33,3960,0,18,N,2000,5D,102000,20000,10000,24000,0,1440,0,0,0,0,0,0,0,0,ANALOG,-2,6
JS004000,JABIL VIETNAM CO. LTD  ,192060053,DIO,7157070,4510803598,6/13/2023,9/20/2023,6000,0,6000,9/29/2023,0.085,510,0,8,L,3000,42,6000,0,0,99000,0,960,0,0,0,0,0,0,0,0,ANALOG,-9,6
JS004000,JABIL VIETNAM CO. LTD  ,SW3600174,DIO,6005646,4510815987,6/15/2023,12/2/2023,15000,0,15000,2/13/2024,0.0333,499.5,0,8,L,3000,4X,0,0,0,33000,0,500,0,0,0,0,0,0,0,0,Small Signal Discretes,-73,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00105-001,NXP,2166242,4509733170,6/15/2023,11/7/2023,1368,0,1216,11/7/2023,12.1797,16661.83,0,16,N,152,1H,2432,0,0,5168,KR,6210,1064,1064,0,0,0,0,0,0,Future Intelligent Solutions,0,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00105-001,NXP,2166242,4509713714,6/15/2023,12/19/2023,1216,0,1216,12/19/2023,12.1797,14810.52,0,16,N,152,1H,2432,0,0,5168,KR,5520,1064,1064,0,0,0,0,0,0,Future Intelligent Solutions,0,6
JS010800,JABIL VIETNAM CO. LTD  ,192060615,NXP,5123311,4510826273,6/18/2023,1/29/2024,6000,0,6000,1/30/2024,0.69,4140,0,20,L,6000,5,0,6000,0,30000,PH,2040,0,0,0,0,0,0,0,0,ANALOG,-1,6
JS004000,JABIL VIETNAM CO. LTD  ,192060053,DIO,7157070,4510832724,6/19/2023,7/3/2023,9000,0,3000,10/13/2023,0.085,765,0,8,L,3000,42,6000,0,0,99000,0,1440,0,0,0,0,0,0,0,0,ANALOG,-102,6
JS004000,JABIL VIETNAM CO. LTD  ,192060053,DIO,7157070,4510832725,6/19/2023,10/4/2023,24000,0,6000,10/13/2023,0.085,2040,0,8,L,3000,42,6000,0,0,99000,0,3840,0,0,0,0,0,0,0,0,ANALOG,-9,6
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4510836862,6/20/2023,10/21/2023,12000,0,6000,11/23/2023,0.1211,1453.2,0,12,C,3000,4,0,12000,6000,144000,CN,726,417000,0,0,0,280933,0,0,0,Small Signal Discretes,-33,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840218,6/21/2023,10/3/2023,44000,0,44000,10/30/2023,0.0906,3986.4,0,39,N,4000,2N,0,0,0,3712000,0,2169,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-27,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840220,6/21/2023,10/3/2023,364000,0,364000,11/6/2023,0.0906,32978.4,0,39,N,4000,2N,0,0,0,3712000,0,17940,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840224,6/21/2023,10/14/2023,232000,0,232000,11/13/2023,0.0906,21019.2,0,39,N,4000,2N,0,0,0,3712000,0,11434,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-30,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840227,6/21/2023,10/17/2023,344000,0,344000,11/20/2023,0.0906,31166.4,0,39,N,4000,2N,0,0,0,3712000,0,16954,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840228,6/21/2023,10/24/2023,372000,0,372000,11/27/2023,0.0906,33703.2,0,39,N,4000,2N,0,0,0,3712000,0,18334,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840230,6/21/2023,10/31/2023,8000,0,8000,11/29/2023,0.0906,724.8,0,39,N,4000,2N,0,0,0,3712000,0,394,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-29,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840231,6/21/2023,10/31/2023,180000,0,180000,12/4/2023,0.0906,16308,0,39,N,4000,2N,0,0,0,3712000,0,8871,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840232,6/21/2023,11/7/2023,76000,0,76000,12/11/2023,0.0906,6885.6,0,39,N,4000,2N,0,0,0,3712000,0,3746,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840234,6/21/2023,11/14/2023,160000,0,160000,12/18/2023,0.0906,14496,0,39,N,4000,2N,0,0,0,3712000,0,7886,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-34,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840237,6/21/2023,11/14/2023,212000,0,212000,12/25/2023,0.0906,19207.2,0,39,N,4000,2N,0,0,0,3712000,0,10449,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-41,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840246,6/21/2023,11/21/2023,236000,0,104000,1/8/2024,0.0906,21381.6,0,39,N,4000,2N,0,0,0,3712000,0,11631,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-48,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840248,6/21/2023,11/21/2023,140000,0,8000,1/2/2024,0.0906,12684,0,39,N,4000,2N,0,0,0,3712000,0,6900,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-42,6
JS010800,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,8172035,4510840251,6/21/2023,11/28/2023,244000,0,8000,1/15/2024,0.0906,22106.4,0,39,N,4000,2N,0,0,0,3712000,0,12026,0,0,0,0,0,0,0,0,Future Connectivity Solutions,-48,6
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3536-R,6/23/2023,6/30/2023,24000,0,10000,8/21/2023,1.1775,28260,0,20,L,4000,2N,240000,364000,276000,2560000,TW,14400,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-52,6
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3537-R,6/23/2023,7/7/2023,48000,0,48000,8/24/2023,1.1775,56520,0,20,L,4000,2N,240000,364000,276000,2560000,TW,28800,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-48,6
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3538-R,6/23/2023,7/14/2023,44000,0,14000,8/24/2023,1.1775,51810,0,20,L,4000,2N,240000,364000,276000,2560000,TW,26400,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-41,6
JS004000,JABIL VIETNAM CO. LTD  ,188985682,DIO,7099693,4510849409,6/25/2023,2/6/2024,33000,0,6000,2/6/2024,0.044,1452,0,8,I,3000,4Y,60000,60000,0,93000,CN,2530,6000,6000,0,0,0,0,0,0,Discretes,0,6
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510849414,6/25/2023,12/19/2023,70000,0,70000,1/1/2024,0.0421,2947,0,12,L,5000,16,0,45000,0,280000,CN,2632,30000,0,0,0,0,0,0,0,ANALOG,-13,6
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LD-000205-01,DIO,5162481,4510849471,6/25/2023,1/9/2024,25000,0,25000,1/16/2024,0.0226,565,0,12,L,5000,16,0,0,0,45000,CN,1000,20000,20000,0,0,0,0,0,0,ANALOG,-7,6
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-2000T-LF,DIO,5782305,4510855012,6/26/2023,11/18/2023,9000,0,9000,11/23/2023,0.1211,1089.9,0,12,C,3000,4,0,12000,6000,144000,CN,544,417000,0,0,0,280933,0,0,0,Small Signal Discretes,-5,6
JS004000,JABIL VIETNAM CO. LTD  ,192060053,DIO,7157070,4510855256,6/26/2023,11/4/2023,21000,0,18000,12/15/2023,0.085,1785,0,8,L,3000,42,6000,0,0,99000,0,3360,0,0,0,0,0,0,0,0,ANALOG,-41,6
JS004000,JABIL VIETNAM CO. LTD  ,P1126950,DIO,1088157,4510855635,6/26/2023,12/26/2023,36000,0,6000,2/12/2024,0.07,2520,0,8,C,3000,9,0,0,333000,240000,CN,3600,21000,15000,0,0,3000,0,0,0,ANALOG,-48,6
JS004000,JABIL VIETNAM CO. LTD  ,ECMP000463,MCP,6171479,4510855640,6/26/2023,5/31/2024,3000,0,3000,7/19/2024,0.135,405,0,52,N,3000,4G,0,0,0,54000,0,0,0,0,0,0,0,0,0,0,Memory,-49,6
JS004000,JABIL VIETNAM CO. LTD  ,SE27-00014-002,DIO,2346997,4510828786,6/26/2023,12/15/2023,15000,0,15000,12/15/2023,0.057,855,0,8,C,3000,4Y,9000,0,0,81000,CN,0,12000,9000,0,0,363000,363000,0,0,Discretes,0,6
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3539-R,6/30/2023,7/21/2023,32000,0,32000,8/24/2023,1.1775,37680,0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-34,6
JS004000,JABIL VIETNAM CO. LTD  ,SEECS-DI-DDZ18-LF,DIO,9590969,4510885868,7/4/2023,12/9/2023,24000,0,12000,12/18/2023,0.0129,309.6,0,8,C,3000,4X,48000,15000,30000,117000,CN,480,30000,0,0,0,3000,0,0,0,Small Signal Discretes,-9,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887560,7/4/2023,9/12/2023,3000,0,3000,9/12/2023,0.18,540,0,18,L,3000,19,12000,0,0,54000,CN,160,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887564,7/4/2023,9/19/2023,12000,0,12000,9/19/2023,0.18,2160,0,18,L,3000,19,12000,0,0,54000,CN,640,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887566,7/4/2023,10/31/2023,3000,0,3000,11/10/2023,0.18,540,0,18,L,3000,19,12000,0,0,54000,CN,160,0,0,0,0,0,0,0,0,ANALOG,-10,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887568,7/4/2023,10/24/2023,6000,0,6000,10/27/2023,0.18,1080,0,18,L,3000,19,12000,0,0,54000,CN,320,0,0,0,0,0,0,0,0,ANALOG,-3,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887569,7/4/2023,11/7/2023,9000,0,6000,11/14/2023,0.18,1620,0,18,L,3000,19,12000,0,0,54000,CN,480,0,0,0,0,0,0,0,0,ANALOG,-7,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887572,7/4/2023,11/17/2023,3000,0,3000,11/28/2023,0.18,540,0,18,L,3000,19,12000,0,0,54000,CN,160,0,0,0,0,0,0,0,0,ANALOG,-11,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887573,7/4/2023,11/28/2023,6000,0,6000,12/8/2023,0.18,1080,0,18,L,3000,19,12000,0,0,54000,CN,320,0,0,0,0,0,0,0,0,ANALOG,-10,7
JS004000,JABIL VIETNAM CO. LTD  ,192038238,PER,1125860,4510887574,7/4/2023,12/12/2023,12000,0,12000,12/22/2023,0.18,2160,0,18,L,3000,19,12000,0,0,54000,CN,640,0,0,0,0,0,0,0,0,ANALOG,-10,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889296,7/4/2023,5/11/2024,17500,0,5000,5/11/2024,0.071,1242.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889280,7/4/2023,2/10/2024,15000,0,15000,2/10/2024,0.071,1065,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889285,7/4/2023,3/9/2024,17500,0,12500,3/9/2024,0.071,1242.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889287,7/4/2023,2/3/2024,12500,0,2500,2/3/2024,0.071,887.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889289,7/4/2023,2/17/2024,12500,0,12500,2/17/2024,0.071,887.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889292,7/4/2023,2/24/2024,12500,0,7500,2/24/2024,0.071,887.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889294,7/4/2023,5/4/2024,7500,0,7500,5/4/2024,0.071,532.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889299,7/4/2023,5/18/2024,25000,0,12500,5/18/2024,0.071,1775,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889301,7/4/2023,6/1/2024,25000,0,12500,6/1/2024,0.071,1775,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889305,7/4/2023,7/6/2024,22500,0,10000,7/6/2024,0.071,1597.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889313,7/4/2023,7/20/2024,20000,0,10000,7/20/2024,0.071,1420,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,192044096,DIO,8165898,4510889268,7/4/2023,1/9/2024,21000,0,21000,3/6/2024,0.049,1029,0,20,C,3000,9,0,0,0,219000,CN,6440,45000,45000,0,0,0,0,0,0,ANALOG,-57,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889283,7/4/2023,2/24/2024,15000,0,7500,3/1/2024,0.071,1065,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,-6,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889303,7/4/2023,6/22/2024,22500,0,10000,6/22/2024,0.071,1597.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510889308,7/4/2023,7/27/2024,22500,0,20000,8/9/2024,0.071,1597.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,-13,7
JS004000,JABIL VIETNAM CO. LTD  ,GE9938051079,MCP,4139255,4510890735,7/5/2023,9/8/2023,132000,0,9000,11/15/2023,0.23,30360,0,30,N,3000,27,210000,0,0,378000,TH,7040,39000,0,0,0,0,0,0,0,ANALOG,-68,7
JS004000,JABIL VIETNAM CO. LTD  ,GE9938051079,MCP,4139255,4510890750,7/5/2023,10/6/2023,99000,0,54000,1/4/2024,0.23,22770,0,30,N,3000,27,210000,0,0,378000,TH,5280,39000,0,0,0,0,0,0,0,ANALOG,-90,7
JS004000,JABIL VIETNAM CO. LTD  ,GE9938051079,MCP,4139255,4510890771,7/5/2023,7/25/2023,54000,6000,6000,9/13/2023,0.23,12420,1380,30,N,3000,27,210000,0,0,378000,TH,2880,39000,0,0,0,0,0,0,0,ANALOG,-50,7
JS004000,JABIL VIETNAM CO. LTD  ,GE9938051079,MCP,4139255,4510890824,7/5/2023,11/17/2023,99000,0,15000,1/16/2024,0.23,22770,0,30,N,3000,27,210000,0,0,378000,TH,5280,39000,0,0,0,0,0,0,0,ANALOG,-60,7
JS004007,JABIL VIETNAM CO. LTD  ,SND1DDE008238-NR,DIO,7415979,4510883609,7/5/2023,10/13/2023,6000,0,6000,10/13/2023,0.047,282,0,8,L,3000,4V,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,Discretes,0,7
JS004000,JABIL VIETNAM CO. LTD  ,ZB-LN-000890-01,DIO,3066987,4510893355,7/5/2023,6/29/2024,18000,0,3000,6/29/2024,0.0578,1040.4,0,8,C,3000,6I,0,6000,0,57000,CN,960,6000,3000,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,192044096,DIO,8165898,4510877793,7/6/2023,2/20/2024,12000,0,3000,5/6/2024,0.049,588,0,20,C,3000,9,0,0,0,219000,CN,3680,45000,45000,0,0,0,0,0,0,ANALOG,-76,7
JS004000,JABIL VIETNAM CO. LTD  ,SE27-00014-002,DIO,2346997,4510894380,7/6/2023,12/15/2023,3000,0,3000,12/15/2023,0.057,171,0,8,C,3000,4Y,9000,0,0,81000,CN,0,12000,9000,0,0,363000,363000,0,0,Discretes,0,7
JS0N5B00,JABIL VIETNAM CO. LTD  ,SE50-00004-001,NXP,2092886,1853051191-3542-R,7/7/2023,7/28/2023,1124000,0,200000,10/2/2023,0.0906,101834.4,0,39,N,4000,2N,0,0,744000,1148000,TH,70577,1088000,0,0,0,0,0,124000,0,Future Connectivity Solutions,-66,7
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3544-R,7/7/2023,7/28/2023,32000,0,6000,8/28/2023,1.1775,37680,0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-31,7
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3545-R,7/7/2023,7/28/2023,12000,0,12000,8/28/2023,1.1775,14130,0,20,L,4000,2N,240000,364000,276000,2560000,TW,7200,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-31,7
JS004000,JABIL VIETNAM CO. LTD  ,192023279,DIO,3172029,4510908180,7/10/2023,1/23/2024,85000,0,85000,1/30/2024,0.0421,3578.5,0,12,L,5000,16,0,45000,0,280000,CN,3196,30000,0,0,0,0,0,0,0,ANALOG,-7,7
JS004000,JABIL VIETNAM CO. LTD  ,PD25-00003-001,SSM,9110423,4510909321,7/10/2023,11/4/2023,17500,0,17500,11/7/2023,0.078,1365,0, ,S,3500,6M,52500,0,59500,38500,0,1000,0,0,0,0,0,0,0,0,Future Light Solutions,-3,7
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3547-R,7/14/2023,7/28/2023,24000,0,24000,8/29/2023,1.1775,28260,0,20,L,4000,2N,240000,364000,276000,2560000,TW,14400,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-32,7
JS0N5B00,JABIL VIETNAM CO. LTD  ,192031028,NXP,3075757,1853052270-3548-R,7/14/2023,8/4/2023,32000,0,32000,8/29/2023,1.1775,37680,0,20,L,4000,2N,240000,364000,276000,2560000,TW,19200,156000,0,0,0,0,0,20000,0,Future Connectivity Solutions,-25,7
JS004000,JABIL VIETNAM CO. LTD  ,P1104792,DIO,3170358,4510930952,7/16/2023,7/20/2024,12500,0,12500,7/20/2024,0.071,887.5,0,12,L,2500,16,0,0,0,607500,0,0,0,0,0,0,0,0,0,0,ANALOG,0,7
JS004000,JABIL VIETNAM CO. LTD  ,SND1DDE008238-NR,DIO,7415979,4510934371,7/17/2023,12/10/2023,6000,0,6000,12/22/2023,0.047,282,0,8,L,3000,4V,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,Discretes,-12,7
JS004000,JABIL VIETNAM CO. LTD  ,72212-1,CIT,8458556,4510937041,7/17/2023,1/26/2024,2000,0,2000,1/26/2024,0.133,266,0,24,C,2000,68,0,0,102000,210000,CN,660,294000,62000,0,0,2000,0,154468,38000,EMech & PTE,0,7
JS004000,JABIL VIETNAM CO. LTD  ,CM-9509-204-R0A-LF,DIO,6115896,4510947336,7/20/2023,9/30/2023,27000,27000,27000,9/30/2023,0.0547,1476.9,1476.9,8,L,3000,4Y,0,0,0,0,CN,872,612000,0,0,0,0,0,0,0,Discretes,0,7
JS004000,JABIL VIETNAM CO. LTD  ,CM-9509-204-R0A-LF,DIO,6115896,4510947337,7/20/2023,9/30/2023,57000,57000,57000,9/30/2023,0.0547,3117.9,3117.9,8,L,3000,4Y,0,0,0,0,CN,1842,612000,0,0,0,0,0,0,0,Discretes,0,7
JS004000,JABIL VIETNAM CO. LTD  ,ZB-ZEBTRN1053109,DIO,6115896,4510949449,7/21/2023,9/30/2023,6000,6000,6000,9/30/2023,0.0547,328.2,328.2,8,L,3000,4Y,0,0,0,0,CN,194,612000,0,0,0,0,0,0,0,Discretes,0,7
